0.39941	0.00147	0.54375
0.59961	0.00277	1.2125
0.7998	0.00408	1.8375
1	0.00539	2.41875
1.19922	0.00677	3.00625
1.39941	0.00808	3.3375
1.59961	0.00938	3.7125
1.79981	0.01077	4.00625
2	0.01208	4.25625
2.19922	0.01346	4.55
2.39941	0.01477	4.8375
2.59961	0.01607	5.175
2.79981	0.01746	5.425
3	0.01877	5.75625
3.19922	0.02007	5.925
3.39941	0.02138	6.05
3.59961	0.02277	6.25625
3.79981	0.02407	6.46875
4	0.02546	6.46875
4.19922	0.02676	6.6375
4.39941	0.02807	6.925
4.59961	0.02945	6.925
4.79981	0.03076	7.175
5	0.03207	7.46875
5.19922	0.03345	7.8
5.39941	0.03476	8.3875
5.59961	0.03606	8.7625
5.79981	0.03737	9.21875
6	0.03876	9.68125
6.19922	0.04006	10.2625
6.39941	0.04145	10.725
6.59961	0.04276	11.26875
6.79981	0.04406	11.68125
7	0.04545	12.225
7.19922	0.04675	12.6875
7.39941	0.04814	13.225
7.59961	0.04945	13.76875
7.79981	0.05075	14.26875
8	0.05214	14.73125
8.19922	0.05344	15.4
8.39941	0.05475	15.9375
8.59961	0.05606	16.56875
8.7998	0.05744	17.10625
9	0.05875	17.775
9.19922	0.06014	18.275
9.39941	0.06144	18.94375
9.59961	0.06275	19.53125
9.7998	0.06405	20.1125
10	0.06544	20.81875
10.19922	0.06674	21.28125
10.39941	0.06813	22.03125
10.59961	0.06944	22.575
10.7998	0.07074	23.2
11	0.07205	23.78125
11.19922	0.07343	24.4125
11.39941	0.07474	25.2
11.59961	0.07605	25.83125
11.7998	0.07743	26.61875
12	0.07874	27.2875
12.19922	0.08013	28.0375
12.39941	0.08143	28.66875
12.59961	0.08274	29.375
12.7998	0.08404	30.16875
13	0.08543	30.8375
13.19922	0.08673	31.50625
13.39941	0.08804	32.2125
13.59961	0.08943	32.88125
13.7998	0.09073	33.5875
14	0.09212	34.3
14.19922	0.09342	34.925
14.39941	0.09473	35.6375
14.59961	0.09612	36.21875
14.7998	0.09734	36.93125
15	0.09873	37.55625
15.19922	0.10012	38.18125
15.39941	0.10142	38.725
15.59961	0.10273	39.30625
15.7998	0.10411	39.975
16	0.10542	40.55625
16.19922	0.10673	41.225
16.39941	0.10803	41.6875
16.59961	0.10942	42.26875
16.7998	0.11072	42.76875
17	0.11211	43.35625
17.19922	0.11342	43.89375
17.39941	0.11472	44.4
17.59961	0.11611	44.9375
17.7998	0.11741	45.4
18	0.1188	45.94375
18.19922	0.12011	46.35625
18.39941	0.12141	46.81875
18.59961	0.12272	47.275
18.7998	0.12402	47.65
19	0.12541	48.1125
19.19922	0.1268	48.6125
19.39941	0.1281	49.03125
19.59961	0.12941	49.4875
19.7998	0.13079	49.81875
