0.30102	4.9E-4	0
0.60205	0.00139	-0.0875
0.90295	0.00237	-0.125
1.20398	0.00335	0.125
1.50501	0.00441	0.29375
1.80603	0.00547	0.54375
2.10596	0.00636	0.875
2.40698	0.00743	1.25
2.70801	0.00849	1.4625
3.00903	0.00938	1.75
3.31006	0.01044	2.0875
3.61096	0.01142	2.3375
3.91199	0.01248	2.5875
4.21301	0.01346	2.9625
4.51404	0.01444	3.13125
4.81506	0.0155	3.4625
5.11499	0.0164	3.8375
5.41602	0.01746	4.13125
5.71704	0.01852	4.38125
6.01794	0.0195	4.8
6.31897	0.0204	5.13125
6.62	0.02146	5.3
6.92102	0.02244	5.63125
7.22095	0.0235	5.96875
7.52197	0.02448	6.21875
7.823	0.02546	6.425
8.12402	0.02652	6.7625
8.42505	0.0275	7.0125
8.72595	0.02848	7.34375
9.02698	0.02954	7.71875
9.32703	0.03052	7.8875
9.62805	0.0315	8.21875
9.92896	0.03247	8.475
10.22998	0.03345	8.80625
10.53101	0.03443	9.05625
10.83203	0.03549	9.43125
11.13306	0.03655	9.6
11.43298	0.03753	9.89375
11.73401	0.03851	10.225
12.03503	0.03949	10.51875
12.33496	0.04047	10.76875
12.63599	0.04153	11.1
12.93701	0.04251	11.35
13.23804	0.04357	11.6
13.53796	0.04455	11.89375
13.83899	0.04553	12.23125
14.14002	0.04651	12.51875
14.44104	0.04749	12.76875
14.74207	0.04855	13.10625
15.04297	0.04953	13.35625
15.34399	0.05059	13.65
15.64404	0.05157	13.9
15.94495	0.05255	14.15
16.24597	0.05353	14.48125
16.547	0.0545	14.73125
16.84802	0.05557	15.10625
17.14905	0.05654	15.31875
17.44995	0.05752	15.525
17.75	0.0585	15.8625
18.05102	0.05956	16.06875
18.35205	0.06062	16.3625
18.65295	0.06152	16.69375
18.95398	0.06258	16.94375
19.25501	0.06356	17.28125
19.55603	0.06462	17.65625
19.85596	0.0656	17.90625
20.15698	0.06658	18.1125
20.45801	0.06756	18.3625
20.75903	0.06854	18.53125
21.06006	0.0696	18.90625
21.36096	0.07058	19.15625
21.66199	0.07164	19.40625
21.96301	0.07262	19.74375
22.26404	0.0736	19.95
22.56506	0.07466	20.24375
22.86499	0.07556	20.5375
23.16602	0.07662	20.825
23.46704	0.0776	20.99375
23.76794	0.07857	21.36875
24.06897	0.07964	21.61875
24.36999	0.08061	21.7875
24.67102	0.08168	22.11875
24.97095	0.08265	22.45625
25.27197	0.08363	22.75
25.573	0.08461	22.875
25.87402	0.08567	23.08125
26.17505	0.08665	23.33125
26.47595	0.08763	23.66875
26.77698	0.08861	23.91875
27.07703	0.08959	24.20625
27.37805	0.09065	24.45625
27.67895	0.09163	24.70625
27.97998	0.09261	25.04375
28.28101	0.09367	25.25
28.58203	0.09465	25.54375
28.88306	0.09563	25.79375
29.18298	0.09661	26.00625
29.48401	0.09767	26.2125
29.78503	0.09865	26.41875
30.08496	0.09971	26.75625
30.38599	0.10061	27.04375
30.68701	0.10167	27.3
30.98804	0.10264	27.50625
31.28796	0.10371	27.75625
31.58899	0.10468	28.00625
31.89001	0.10566	28.2125
32.19104	0.10672	28.59375
32.49206	0.1077	28.75625
32.79297	0.10868	29.00625
33.09399	0.10966	29.21875
