0,2	8,15938E-5	0
0,4	0,00155	0,05921
0,6	0,00286	0,68421
0,8	0,00416	1,30921
1	0,00547	1,99342
1,2	0,00685	2,70395
1,4	0,00816	3,29605
1,6	0,00955	3,84868
1,8	0,01085	4,42763
2	0,01216	5
2,2	0,01354	5,55921
2,4	0,01485	6,15789
2,6	0,01616	6,67763
2,8	0,01754	7,28289
3	0,01885	7,77632
3,2	0,02015	8,35526
3,4	0,02154	8,92763
3,6	0,02285	9,44079
3,8	0,02415	10,03947
4	0,02554	10,69079
4,2	0,02684	11,28947
4,4	0,02815	11,89474
4,6	0,02954	12,44079
4,8	0,03084	13,01316
5	0,03215	13,625
5,2	0,03354	14,23026
5,4	0,03484	14,78289
5,6	0,03615	15,34868
5,8	0,03753	15,92105
6	0,03884	16,48026
6,2	0,04014	17,08553
6,4	0,04153	17,63816
6,6	0,04284	18,30921
6,8	0,04414	18,89474
7	0,04553	19,47368
7,2	0,04683	20,07895
7,4	0,04814	20,75
7,6	0,04953	21,33553
7,8	0,05083	21,98684
8	0,05222	22,61842
8,2	0,05353	23,23026
8,4	0,05483	23,89474
8,6	0,05614	24,48026
8,8	0,05752	25,13158
9	0,05883	25,73026
9,2	0,06013	26,38816
9,4	0,06152	27,05921
9,6	0,06283	27,66447
9,8	0,06413	28,32237
10	0,06552	28,94737
10,2	0,06683	29,61184
10,4	0,06813	30,21711
10,6	0,06952	30,88158
10,8	0,07082	31,56579
11	0,07213	32,19737
11,2	0,07352	32,75
11,4	0,07482	33,40132
11,6	0,07613	34,10526
11,8	0,07751	34,76316
12	0,07882	35,42105
12,2	0,08021	36,09868
12,4	0,08151	36,81579
12,6	0,08282	37,53947
12,8	0,08412	38,23026
13	0,08543	38,90789
13,2	0,08682	39,61184
13,4	0,0882	40,32895
13,6	0,08951	41,02632
13,8	0,09081	41,75658
14	0,0922	42,49342
14,2	0,09351	43,17763
14,4	0,09481	43,85526
14,6	0,0962	44,53947
14,8	0,0975	45,21711
15	0,09881	45,90789
15,2	0,10012	46,59211
15,4	0,1015	47,26974
15,6	0,10281	47,95395
15,8	0,10411	48,64474
16	0,1055	49,34211
16,2	0,10681	50,04605
16,4	0,10811	50,75
16,6	0,1095	51,40789
16,8	0,1108	52,03947
17	0,11219	52,73684
17,2	0,1135	53,44105
17,4	0,1148	54,13158
17,6	0,11619	54,82895
17,8	0,1175	55,47368
18	0,1188	56,16421
18,2	0,12019	56,80947
18,4	0,12149	57,47368
18,6	0,1228	58,13789
18,8	0,1241	58,79579
19	0,12549	59,50632
19,2	0,1268	60,15789
19,4	0,12818	60,81579
19,6	0,12949	61,46737
19,8	0,13079	62,15158
20	0,13218	62,71684
20,2	0,13349	63,32211
20,4	0,13487	63,98
20,6	0,1361	64,66421
20,8	0,13749	65,26947
21	0,13879	65,86842
21,2	0,14018	66,46737
21,4	0,1414	67,05263
21,6	0,14279	67,59211
21,8	0,14418	68,11842
22	0,14548	68,61842
22,2	0,14679	69,08526
22,4	0,14817	69,5
22,6	0,14948	69,90789
22,8	0,15087	70,31579
23	0,15217	70,62526
23,2	0,15348	70,86211
23,4	0,15486	71,15789
23,6	0,15617	71,40105
23,8	0,15748	71,52632
24	0,15886	71,75684
24,2	0,16017	71,94105
24,4	0,16147	72,06579
24,6	0,16278	72,17105
24,8	0,16417	72,35526
25	0,16547	72,42105
25,2	0,16686	72,52
25,4	0,16816	72,64474
25,6	0,16947	72,69737
25,8	0,17078	72,73053
26	0,17216	72,81579
26,2	0,17347	73,10526
26,4	0,17486	73,30947
26,6	0,17616	73,40105
26,8	0,17747	73,40789
27	0,17885	73,48684
27,2	0,18016	73,62526
27,4	0,18146	73,63789
27,6	0,18285	73,66421
27,8	0,18416	73,74316
28	0,18546	73,80947
28,2	0,18685	73,82895
28,4	0,18815	73,84842
28,6	0,18946	73,96053
28,8	0,19085	74,23053
29	0,19215	74,43421
29,2	0,19346	74,50632
29,4	0,19485	74,42737
29,6	0,19615	74,38158
29,8	0,19746	74,59211
30	0,19884	74,75
30,2	0,20015	74,89474
30,4	0,20145	75,02632
30,6	0,20284	75,09211
30,8	0,20415	75,10526
31	0,20553	75,11842
31,2	0,20684	75,26947
31,4	0,20815	75,36842
31,6	0,20945	75,46053
31,8	0,21084	75,39474
32	0,21214	75,30263
32,2	0,21345	75,17105
32,4	0,21484	75,26947
32,6	0,21614	75,52632
32,8	0,21745	75,67105
33	0,21883	75,81579
33,2	0,22014	75,93421
33,4	0,22145	75,90105
33,6	0,22283	75,77632
33,8	0,22414	75,94737
34	0,22544	76,16421
34,2	0,22683	76,28947
34,4	0,22814	76,30947
34,6	0,22944	75,77632
34,8	0,23083	76,00632
35	0,23213	76,30947
35,2	0,23344	76,42737
35,4	0,23483	76,50632
35,6	0,23613	76,23053
35,8	0,23752	75,84842
36	0,23882	76,15158
